Cement_component_1,Blast Furnace Slag_component_2,Fly_Ash_component_3,Water_component_4,Superplasticizer_component_5,Coarse_Aggregate_component_6,Fine_Aggregate_component_7,Age_day,prediction
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7.0,17.193666666666665
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,17.40311111111111
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7.0,20.30377777777778
389.9,189.0,0.0,145.9,22.0,944.7,755.8,7.0,18.66466666666667
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,17.40311111111111
337.9,189.0,0.0,174.9,9.5,944.7,755.8,7.0,17.40311111111111
374.0,189.2,0.0,170.1,10.1,926.1,756.7,28.0,33.93011111111111
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,28.0,33.91477777777778
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,34.88133333333334
425.0,106.3,0.0,151.4,18.6,936.0,803.7,28.0,34.88133333333334
375.0,93.8,0.0,126.6,23.4,852.1,992.6,28.0,33.38566666666667
475.0,118.8,0.0,181.1,8.9,852.1,781.5,28.0,34.74966666666667
469.0,117.2,0.0,137.8,32.2,852.1,840.5,28.0,34.74966666666667
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,34.88133333333334
388.6,97.1,0.0,157.9,12.1,852.1,925.7,28.0,33.699333333333335
531.3,0.0,0.0,141.8,28.2,852.1,893.7,28.0,27.827666666666673
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,34.88133333333334
318.8,212.5,0.0,155.7,14.3,852.1,880.4,28.0,33.418111111111116
401.8,94.7,0.0,147.4,11.4,946.8,852.1,28.0,33.699333333333335
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,33.93011111111111
323.7,282.8,0.0,183.8,10.3,942.7,659.9,28.0,33.91477777777778
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28.0,35.31733333333333
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,33.93011111111111
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,28.0,32.985
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,33.93011111111111
439.0,177.0,0.0,186.0,11.1,884.9,707.9,28.0,35.990111111111105
389.9,189.0,0.0,145.9,22.0,944.7,755.8,28.0,35.313333333333325
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,33.93011111111111
337.9,189.0,0.0,174.9,9.5,944.7,755.8,28.0,33.480444444444444
374.0,189.2,0.0,170.1,10.1,926.1,756.7,56.0,37.65233333333333
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,56.0,37.711
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56.0,37.15766666666666
425.0,106.3,0.0,151.4,18.6,936.0,803.7,56.0,37.15766666666666
375.0,93.8,0.0,126.6,23.4,852.1,992.6,56.0,36.998000000000005
475.0,118.8,0.0,181.1,8.9,852.1,781.5,56.0,37.63466666666666
469.0,117.2,0.0,137.8,32.2,852.1,840.5,56.0,37.63466666666666
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56.0,37.15766666666666
388.6,97.1,0.0,157.9,12.1,852.1,925.7,56.0,36.16333333333333
531.3,0.0,0.0,141.8,28.2,852.1,893.7,56.0,34.883666666666656
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56.0,37.15766666666666
318.8,212.5,0.0,155.7,14.3,852.1,880.4,56.0,37.711
401.8,94.7,0.0,147.4,11.4,946.8,852.1,56.0,37.18633333333332
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,37.65233333333333
323.7,282.8,0.0,183.8,10.3,942.7,659.9,56.0,37.711
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56.0,37.852999999999994
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,37.65233333333333
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56.0,36.927666666666674
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,37.65233333333333
439.0,177.0,0.0,186.0,11.1,884.9,707.9,56.0,38.944666666666656
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56.0,37.01833333333333
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,37.65233333333333
337.9,189.0,0.0,174.9,9.5,944.7,755.8,56.0,37.65233333333333
374.0,189.2,0.0,170.1,10.1,926.1,756.7,91.0,39.07466666666667
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,91.0,39.07466666666667
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,39.42133333333333
425.0,106.3,0.0,151.4,18.6,936.0,803.7,91.0,39.42133333333333
375.0,93.8,0.0,126.6,23.4,852.1,992.6,91.0,39.647333333333336
475.0,118.8,0.0,181.1,8.9,852.1,781.5,91.0,39.595000000000006
469.0,117.2,0.0,137.8,32.2,852.1,840.5,91.0,39.595000000000006
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,39.42133333333333
388.6,97.1,0.0,157.9,12.1,852.1,925.7,91.0,38.182
531.3,0.0,0.0,141.8,28.2,852.1,893.7,91.0,38.23333333333333
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,39.42133333333333
318.8,212.5,0.0,155.7,14.3,852.1,880.4,91.0,39.07466666666667
401.8,94.7,0.0,147.4,11.4,946.8,852.1,91.0,39.45
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,39.07466666666667
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,91.0,39.01166666666667
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,39.07466666666667
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,91.0,38.17733333333334
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,39.07466666666667
439.0,177.0,0.0,186.0,11.1,884.9,707.9,91.0,39.42733333333333
389.9,189.0,0.0,145.9,22.0,944.7,755.8,91.0,37.54633333333334
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,39.07466666666667
337.9,189.0,0.0,174.9,9.5,944.7,755.8,91.0,39.07466666666667
222.4,0.0,96.7,189.3,4.5,967.1,870.3,3.0,14.854333333333333
222.4,0.0,96.7,189.3,4.5,967.1,870.3,14.0,18.122666666666667
222.4,0.0,96.7,189.3,4.5,967.1,870.3,28.0,26.642333333333333
222.4,0.0,96.7,189.3,4.5,967.1,870.3,56.0,32.72466666666667
222.4,0.0,96.7,189.3,4.5,967.1,870.3,100.0,36.49666666666667
233.8,0.0,94.6,197.9,4.6,947.0,852.2,3.0,14.854333333333333
233.8,0.0,94.6,197.9,4.6,947.0,852.2,14.0,17.90366666666667
233.8,0.0,94.6,197.9,4.6,947.0,852.2,28.0,26.575333333333333
233.8,0.0,94.6,197.9,4.6,947.0,852.2,56.0,32.65766666666667
233.8,0.0,94.6,197.9,4.6,947.0,852.2,100.0,36.42966666666667
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,3.0,15.042333333333335
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,14.0,17.910333333333334
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,28.0,26.201666666666664
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,56.0,32.982666666666674
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,100.0,36.75466666666667
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,3.0,15.042333333333335
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,14.0,17.910333333333334
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,28.0,26.678666666666665
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,56.0,32.982666666666674
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,100.0,36.75466666666667
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,3.0,14.863000000000001
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,14.0,18.122666666666667
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,28.0,26.201666666666664
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,56.0,32.72466666666667
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,100.0,36.49666666666667
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,3.0,14.854333333333333
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,14.0,18.122666666666667
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,28.0,26.642333333333333
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,56.0,32.72466666666667
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,100.0,36.49666666666667
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,3.0,15.042333333333335
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,14.0,17.910333333333334
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,28.0,26.678666666666665
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,56.0,32.982666666666674
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,100.0,36.75466666666667
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,3.0,14.970666666666668
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,14.0,18.71466666666667
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,28.0,22.003666666666664
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,56.0,32.05533333333334
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,100.0,35.68033333333333
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,3.0,15.249666666666666
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,14.0,19.674666666666667
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,28.0,27.201999999999998
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,56.0,34.619666666666674
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,100.0,37.08433333333334
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,3.0,15.699000000000003
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,14.0,19.671333333333337
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,28.0,32.07933333333333
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,56.0,35.75833333333333
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,100.0,38.06133333333334
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,3.0,15.699000000000003
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,14.0,19.671333333333337
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,28.0,32.07933333333333
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,56.0,35.75833333333333
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,100.0,38.06133333333334
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,3.0,14.854333333333333
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,14.0,18.122666666666667
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,28.0,26.642333333333333
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,56.0,32.72466666666667
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,100.0,36.49666666666667
238.1,0.0,94.1,186.7,7.0,949.9,847.0,3.0,14.854333333333333
238.1,0.0,94.1,186.7,7.0,949.9,847.0,14.0,17.90366666666667
238.1,0.0,94.1,186.7,7.0,949.9,847.0,28.0,26.575333333333333
238.1,0.0,94.1,186.7,7.0,949.9,847.0,56.0,32.65766666666667
238.1,0.0,94.1,186.7,7.0,949.9,847.0,100.0,36.42966666666667
250.0,0.0,95.7,187.4,5.5,956.9,861.2,3.0,14.854333333333333
250.0,0.0,95.7,187.4,5.5,956.9,861.2,14.0,17.90366666666667
250.0,0.0,95.7,187.4,5.5,956.9,861.2,28.0,27.488333333333337
250.0,0.0,95.7,187.4,5.5,956.9,861.2,56.0,34.132999999999996
250.0,0.0,95.7,187.4,5.5,956.9,861.2,100.0,37.59866666666667
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,3.0,14.863000000000001
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,14.0,18.122666666666667
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,28.0,26.201666666666664
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,56.0,32.72466666666667
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,100.0,36.49666666666667
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,3.0,14.863000000000001
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,14.0,18.122666666666667
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,28.0,26.201666666666664
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,56.0,32.72466666666667
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,100.0,36.49666666666667
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3.0,14.863000000000001
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,14.0,18.122666666666667
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,28.0,26.201666666666664
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,56.0,32.72466666666667
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,100.0,36.49666666666667
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,3.0,14.854333333333333
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,14.0,17.90366666666667
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,28.0,26.642333333333333
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,56.0,32.72466666666667
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,100.0,36.49666666666667
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,3.0,14.854333333333333
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,14.0,17.90366666666667
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,28.0,27.488333333333337
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,56.0,34.132999999999996
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100.0,37.59866666666667
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,3.0,14.854333333333333
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,14.0,17.90366666666667
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,28.0,27.488333333333337
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,56.0,34.132999999999996
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,100.0,37.59866666666667
